image,score
female/indian/woman-761642_1920.jpg,3.790123456790124
female/caucasian/f8.jpg,7.663194444444445
female/caucasian/shilja-74758_1920.jpg,4.561957018747143
female/caucasian/woman-3187336_1920.jpg,5.960919540229885
male/caucasian/happy-3004355_1920.jpg,5.046717171717171
female/indian/woman-4686065_1920.jpg,6.34567901234568
female/caucasian/eva-wilcock-hHFijaQdfTw-unsplash.jpg,5.828333333333333
male/asian/fikran-jabbart-dZ6SQ0d-IVc-unsplash.jpg,3.7777777777777777
female/hispanic/woman-5870296_1920.jpg,8.444444444444445
male/asian/sane-sodbayar-KhrbDMmnF8I-unsplash.jpg,5.350761217948718
male/caucasian/headphones-4602763_1920.jpg,5.36623023715415
female/black/pexels-kaone-makoko-3785991.jpg,4.777777777777778
female/asian/girl-526707_1920.jpg,4.718576195773081
female/caucasian/sofia--LNdco1UgNY-unsplash.jpg,9.625
male/caucasian/dima-dallacqua-4c23dXiYPhc-unsplash.jpg,6.415668202764977
female/caucasian/woman-5480503_1920.jpg,5.888888888888889
female/indian/soham-banerjee-22DWv_qBMZo-unsplash.jpg,5.559523809523809
male/black/oladimeji-odunsi-g8bZKBcGnaU-unsplash.jpg,6.0
female/black/force-majeure-a5-_X8IktJg-unsplash.jpg,5.947368421052632
female/caucasian/jennifer-marquez--shIc419kMU-unsplash.jpg,6.912280701754386
female/caucasian/anton-malanin-lxEqRDB9Ng8-unsplash.jpg,7.36
female/indian/aayush-gop-rawat-VPwSJhu5uhs-unsplash.jpg,7.68595041322314
female/caucasian/lovely-3368231_1920.jpg,5.968854282536151
male/caucasian/ilya-shishikhin-2blzycUKsA0-unsplash.jpg,6.545715249662618
female/caucasian/jonnelle-yankovich-c7TBD3PvoaQ-unsplash.jpg,5.5
male/hispanic/gabriella-clare-marino-G3Nj7b_UBLo-unsplash.jpg,5.595041322314049
female/caucasian/ayo-ogunseinde-6W4F62sN_yI-unsplash.jpg,8.825185185185184
male/caucasian/sayo-garcia-n-LARjYGIeg-unsplash(1).jpg,5.780952380952381
male/indian/ashkan-forouzani-lxQw4HiwKBY-unsplash.jpg,4.956349206349206
male/asian/pexels-min-an-1153351.jpg,5.197530864197531
female/hispanic/couple-5227606_1920.jpg,6.666666666666667
female/caucasian/pexels-mbardo-5293989.jpg,8.0
male/asian/kahar-erbol-ifl-af6d_0c-unsplash.jpg,2.7229916897506925
male/hispanic/erik-mclean-bTCQMLjXLZQ-unsplash.jpg,7.080209388720029
male/indian/happiness-4067230_1920.jpg,5.6175048355899415
male/caucasian/mens-3849286_1920.jpg,5.4162151702786385
female/mideastern/29.jpg,6.929411764705883
female/black/noah-buscher-AR7aumwKr2s-unsplash.jpg,5.614035087719299
male/mideastern/allef-vinicius-37l3ap7rouo-unsplash.jpg,5.909090909090909
female/hispanic/2.jpg,6.231956845238095
male/caucasian/kas-YHDWG6-EsYc-unsplash.jpg,5.994606973995272
female/black/pexels-shotpot-6337498.jpg,4.333333333333333
male/caucasian/man-3177583_1920.jpg,5.881132075471698
male/black/brian-lundquist-bf6ZtR545rU-unsplash.jpg,5.990931832395248
female/caucasian/isi-parente-0FjPiX4szEk-unsplash.jpg,7.211538461538462
female/hispanic/girl-390568_1920.jpg,4.64
female/indian/pexels-ketut-subiyanto-4307688.jpg,6.666666666666667
female/caucasian/11.jpg,6.551989730423621
male/indian/man-921004_1920.jpg,4.583909490886235
male/caucasian/fashion-1866574_1920.jpg,7.624239130434783
female/caucasian/michael-burciaga-nPLOGnW9MWY-unsplash.jpg,5.4265644955300125
male/caucasian/nick-karvounis-JyO_szjGvUw-unsplash.jpg,6.346938775510203
female/indian/eyes-5938203_1920.jpg,4.071428571428571
male/hispanic/pexels-italo-melo-2379005.jpg,7.074074074074074
male/indian/pedram-normohamadian-daguyNdZFCY-unsplash.jpg,6.24500203998368
female/caucasian/mike-austin-oRVnmlBD4Vo-unsplash.jpg,7.5501893939393945
male/black/filipp-romanovskij-H4q-AEA02rY-unsplash.jpg,3.0
female/indian/pexels-darshan-peeal-2784078.jpg,8.5625
female/asian/pexels-cottonbro-3419693.jpg,7.0
female/asian/vino-li-yuJYUYpnFlo-unsplash.jpg,8.493827160493828
female/asian/pexels-mental-health-america-(mha)-5531323.jpg,7.75
female/mideastern/nathan-bingle-Rmdja7-az8M-unsplash.jpg,5.028265107212476
female/caucasian/woman-3668495_1920.jpg,5.275862068965518
female/mideastern/pexels-engin-akyurt-3168993.jpg,6.753086419753086
male/caucasian/lisa-wall-x5aOKbKhM_o-unsplash.jpg,7.454545454545454
male/black/pexels-mwabonje-2096476.jpg,4.222222222222222
female/indian/woman-5922149_1920.jpg,5.555555555555555
female/caucasian/woman-918583_1920.jpg,7.136666666666667
male/caucasian/martin-magnemyr-V4B0nrIJcls-unsplash.jpg,7.432098765432098
female/caucasian/laura-dewilde-dhCxlHodZvM-unsplash.jpg,7.482905982905982
female/hispanic/woman-2773007_1920.jpg,7.604938271604938
male/caucasian/people-1690965_1920.jpg,4.884539007092198
female/black/woman-5932291_1920.jpg,4.901234567901235
female/mideastern/raamin-ka-FfZRzlmFsvY-unsplash.jpg,8.909090909090908
male/caucasian/sigmund-QjCNk0TxGfc-unsplash.jpg,4.812942366026289
female/hispanic/alex-avalos-M1dTxJm6Lbo-unsplash.jpg,6.735652173913044
female/hispanic/steven-aguilar-9kmy3mYHo6Y-unsplash.jpg,6.628787878787879
female/hispanic/alex-blajan-iRsktlI-hls-unsplash.jpg,5.964334705075446
female/asian/girl-5933162_1920.jpg,7.75
female/hispanic/girl-4610430_1920.jpg,6.653846153846154
male/mideastern/reza-biazar-eSjmZW97cH8-unsplash.jpg,4.8778073286052015
male/mideastern/joel-muniz-juKjPjVBza8-unsplash.jpg,5.073326432022084
female/caucasian/jonathan-cooper-b-A6K_2cpWY-unsplash.jpg,7.054545454545455
female/caucasian/marcel-strauss-4W0-5NOr6dg-unsplash.jpg,5.462962962962963
male/asian/pexels-raul-reynoso-1578531.jpg,7.291666666666666
female/caucasian/anastasiya-pavlova-tPD0S5mLkgI-unsplash.jpg,7.4074074074074066
male/caucasian/r-d-smith-k-f3PYgAPwQ-unsplash.jpg,6.114078947368421
male/indian/pexels-askar-abayev-5638731.jpg,5.555555555555555
male/caucasian/pexels-spencer-selover-775358.jpg,8.083333333333334
male/caucasian/isaac-reynaldo-70BSk8hT52k-unsplash.jpg,5.2258355916892505
female/black/jd-mason-4eRATsC7zTY-unsplash.jpg,6.118181818181818
female/asian/jasmin-chew-WUVozkQFLz0-unsplash.jpg,5.111111111111112
male/black/pexels-areous-ahmad-2122949.jpg,7.098765432098765
female/caucasian/woman-1140923_1920.jpg,4.816326530612245
male/caucasian/nikita-fox-2ODe_T5WRzA-unsplash.jpg,6.086805555555555
female/indian/christina-wocintechchat-com-1Kf3jFemsPk-unsplash.jpg,3.8518518518518516
female/caucasian/bindi-2416039_1920.jpg,7.887566137566138
female/caucasian/girl-139353_1920.jpg,6.3965517241379315
male/caucasian/vampire-4798680_1920.jpg,5.887814313346227
female/black/wadi-lissa-PnCTTH_mmYg-unsplash.jpg,5.211538461538461
male/caucasian/man-945482_1920.jpg,7.011045751633987
male/black/african-american-1436661_1920.jpg,4.777374031007752
female/indian/anusha-reddy--zP_lFB6vCk-unsplash.jpg,6.666666666666667
female/asian/thanh-duc-phan-i5R8hbZFDdc-unsplash.jpg,7.201183431952662
male/hispanic/jaime-spaniol-0g9FHYb3IEY-unsplash.jpg,7.371212121212121
male/caucasian/vasile-stancu-Rx-dasg6bN4-unsplash.jpg,7.010869565217391
male/hispanic/allef-vinicius-_5ZkuqGEIW0-unsplash.jpg,6.7004283965728275
female/caucasian/fezbot2000-L0RvwcsiSFw-unsplash.jpg,6.737244897959184
female/caucasian/carlos-augusto-qmsP-aRLWsc-unsplash.jpg,8.415000000000001
female/hispanic/omid-armin-xOjzehJ49Hk-unsplash.jpg,6.958994708994709
female/asian/aiony-haust-Nsze2HlxoZo-unsplash.jpg,8.48235294117647
female/hispanic/huseyin-topcu-pE5dKSGH6G8-unsplash(1).jpg,7.935672514619883
male/caucasian/boy-3562120_1920.jpg,6.439661949685534
female/caucasian/mike-austin-JfpclLudxlE-unsplash.jpg,7.653846153846153
female/indian/beauty-4175607_1920.jpg,5.964334705075446
female/mideastern/pexels-italo-melo-1786258.jpg,3.111111111111111
female/asian/portrait-3622823_1920.jpg,6.886039886039886
female/asian/asian-girl-4819726_1920.jpg,6.729766803840878
male/mideastern/luca-anasta-JMNXb6KBJwI-unsplash.jpg,3.4427179962894248
male/caucasian/nathan-dumlao-ger61_TX6oI-unsplash.jpg,3.140507246376812
female/caucasian/gemma-chua-tran-u1eZM06-MPw-unsplash.jpg,7.194444444444445
male/mideastern/man-1129953_1920.jpg,4.111111111111112
male/caucasian/man-962563_1920.jpg,6.5310307017543865
male/caucasian/man-4123268_1920.jpg,6.2101503759398495
female/asian/bui-thanh-tam-D6meliiyaWs-unsplash.jpg,6.54320987654321
female/mideastern/alireza-esmaeeli-JfR_6qzips8-unsplash.jpg,7.958579881656804
male/asian/lars-zhang-Emvn9asFvPw-unsplash.jpg,5.583333333333334
male/caucasian/andreea-pop-bTVliFTsdHI-unsplash.jpg,5.975358733300347
female/caucasian/sincerely-media-T-q2QLhRFnY-unsplash.jpg,5.273846153846153
male/asian/pexels-joen-nguyen-2599510.jpg,7.271604938271604
